ID,Image,X,Y,Width,Height
707,200021637-00007_1,289,263,32,60
708,200021637-00007_1,284,319,39,61
709,200021637-00007_1,281,384,32,47
710,200021637-00007_1,272,428,55,57
711,200021637-00007_1,228,284,44,51
712,200021637-00007_1,213,337,59,67
713,200021637-00007_1,229,408,19,53
714,200021637-00007_1,215,456,48,51
715,200021637-00007_1,157,319,47,37
716,200021637-00007_1,160,364,35,56
717,200021637-00007_1,155,457,51,49
718,200021637-00007_1,109,424,27,56
719,200021637-00007_1,112,481,20,37
720,200021637-00007_1,108,519,35,55
721,200021637-00007_1,108,564,27,79
722,200021637-00007_1,1464,1438,123,129
723,200021637-00007_1,1289,981,45,112
724,200021637-00007_1,920,792,80,91
725,200021637-00007_1,946,908,20,144
726,200021637-00007_1,1073,1264,111,87
727,200021637-00007_1,1098,1417,61,92
728,200021637-00007_1,1286,1753,61,76
729,200021637-00007_1,1288,2231,75,72
730,200021637-00007_1,1293,2313,60,88
731,200021637-00007_1,1077,2339,111,85
732,200021637-00007_1,1100,2421,95,95
733,200021637-00007_1,901,2227,105,120
734,200021637-00007_1,934,2341,55,87
735,200021637-00007_1,909,2539,85,104
736,200021637-00007_1,688,1841,71,68
737,200021637-00007_1,512,896,73,112
738,200021637-00007_1,532,1012,37,71
739,200021637-00007_1,384,780,39,84
740,200021637-00007_1,391,853,25,83
741,200021637-00007_1,373,1041,61,64
742,200021637-00007_1,129,914,68,100
743,200021637-00007_1,136,1026,65,92
744,200021637-00007_1,520,1270,73,67
745,200021637-00007_1,537,1368,40,60
746,200021637-00007_1,528,1441,59,65
747,200021637-00007_1,543,1580,24,109
748,200021637-00007_1,279,1358,68,91
749,200021637-00007_1,303,1449,43,67
750,200021637-00007_1,300,1520,35,93
751,200021637-00007_1,280,1613,71,73
752,200021637-00007_1,133,1262,96,89
753,200021637-00007_1,152,1364,68,63
754,200021637-00007_1,161,1426,43,96
755,200021637-00007_1,165,1518,37,80
756,200021637-00007_1,140,1602,77,83
757,200021637-00007_1,503,1736,87,124
758,200021637-00007_1,532,1954,37,80
759,200021637-00007_1,537,2033,32,87
760,200021637-00007_1,509,2122,73,73
761,200021637-00007_1,303,1818,63,93
762,200021637-00007_1,301,1918,73,96
763,200021637-00007_1,175,1746,44,72
764,200021637-00007_1,181,1817,40,91
765,200021637-00007_1,171,2060,79,79
766,200021637-00007_1,500,2234,81,56
767,200021637-00007_1,520,2283,49,71
768,200021637-00007_1,500,2350,65,104
769,200021637-00007_1,431,2333,56,97
770,200021637-00007_1,423,2445,72,61
771,200021637-00007_2,1623,261,43,103
772,200021637-00007_2,1623,368,41,65
773,200021637-00007_2,1611,448,67,107
774,200021637-00007_2,1447,263,96,120
775,200021637-00007_2,1459,401,61,87
776,200021637-00007_2,1471,491,29,192
777,200021637-00007_2,1315,337,63,48
778,200021637-00007_2,1315,395,56,64
779,200021637-00007_2,1339,464,16,105
780,200021637-00007_2,998,239,67,84
781,200021637-00007_2,853,248,49,61
782,200021637-00007_2,857,311,55,48
783,200021637-00007_2,795,268,43,68
784,200021637-00007_2,784,337,48,63
785,200021637-00007_2,520,301,37,36
786,200021637-00007_2,525,332,27,51
787,200021637-00007_2,461,319,52,52
788,200021637-00007_2,404,256,40,57
789,200021637-00007_2,412,313,28,35
790,200021637-00007_2,343,349,48,57
791,200021637-00007_2,355,415,29,55
792,200021637-00007_2,1587,879,37,48
793,200021637-00007_2,1586,923,45,79
794,200021637-00007_2,1582,1099,55,59
795,200021637-00007_2,1132,757,60,95
796,200021637-00007_2,1115,904,68,69
797,200021637-00007_2,1559,1251,87,79
798,200021637-00007_2,1576,1341,43,79
799,200021637-00007_2,1471,1344,64,84
800,200021637-00007_2,1480,1424,41,81
801,200021637-00007_2,1479,1496,39,85
802,200021637-00007_2,1466,1568,81,79
803,200021637-00007_2,1211,1379,60,45
804,200021637-00007_2,1215,1432,49,92
805,200021637-00007_2,1586,1822,76,51
806,200021637-00007_2,1462,1912,79,53
807,200021637-00007_2,1478,1980,49,91
808,200021637-00007_2,1528,2394,37,121
809,200021637-00007_2,1515,2516,67,79
810,200021637-00007_2,1395,2299,48,69
811,200021637-00007_2,1395,2370,36,77
812,200021637-00007_2,1148,2179,65,89
813,200021637-00007_2,1154,2274,59,84
814,200021637-00007_2,1080,2399,44,83
815,200021637-00007_2,1078,2484,59,100
816,200021637-00007_2,780,759,89,95
817,200021637-00007_2,788,871,73,56
818,200021637-00007_2,788,928,51,96
819,200021637-00007_2,355,859,79,83
820,200021637-00007_2,372,959,40,57
821,200021637-00007_2,351,1024,93,63
822,200021637-00007_2,799,1564,69,65
823,200021637-00007_2,601,1456,67,52
824,200021637-00007_2,527,1470,44,53
825,200021637-00007_2,504,1531,103,77
826,200021637-00007_2,340,1475,84,56
827,200021637-00007_2,289,1442,20,61
828,200021637-00007_2,261,1500,71,37
829,200021637-00007_2,255,1535,59,95
830,200021637-00007_2,792,1707,93,75
831,200021637-00007_2,803,1880,69,88
832,200021637-00007_2,464,1712,51,97
833,200021637-00007_2,453,1820,76,65
834,200021637-00007_2,819,2336,41,81
835,200021637-00007_2,683,2490,53,52
836,200021637-00007_2,680,2543,55,47
837,200021637-00007_2,600,2510,48,43
838,200021637-00007_2,543,2502,31,53
839,200021637-00007_2,483,2440,32,64
840,200021637-00007_2,487,2506,32,55
841,200021637-00007_2,443,2519,27,37
842,200021637-00007_2,431,2554,47,51
843,200021637-00007_2,309,2383,29,48
844,200021637-00007_2,291,2436,59,53
845,200021637-00007_2,279,2498,77,56
846,200021637-00008_1,1463,553,72,53
847,200021637-00008_1,1161,483,55,63
848,200021637-00008_1,1166,557,48,103
849,200021637-00008_1,912,323,43,61
850,200021637-00008_1,917,384,36,69
851,200021637-00008_1,913,539,51,65
852,200021637-00008_1,832,568,51,73
853,200021637-00008_1,824,647,87,35
854,200021637-00008_1,717,233,49,57
855,200021637-00008_1,716,297,37,64
856,200021637-00008_1,722,364,33,61
857,200021637-00008_1,654,265,45,64
858,200021637-00008_1,593,333,37,47
859,200021637-00008_1,601,383,31,75
860,200021637-00008_1,461,348,41,64
861,200021637-00008_1,417,387,51,41
862,200021637-00008_1,384,243,25,60
863,200021637-00008_1,375,291,44,53
864,200021637-00008_1,381,337,24,51
865,200021637-00008_1,299,243,60,36
866,200021637-00008_1,311,280,32,37
867,200021637-00008_1,313,316,28,40
868,200021637-00008_1,252,272,47,60
869,200021637-00008_1,260,331,29,57
870,200021637-00008_1,1473,751,53,68
871,200021637-00008_1,1466,817,85,71
872,200021637-00008_1,1402,891,37,52
873,200021637-00008_1,1397,944,41,75
874,200021637-00008_1,1399,1109,51,60
875,200021637-00008_1,1300,832,84,75
876,200021637-00008_1,1149,947,73,63
877,200021637-00008_1,1168,1003,45,71
878,200021637-00008_1,1165,1077,59,67
879,200021637-00008_1,1000,905,68,65
880,200021637-00008_1,1013,979,45,87
881,200021637-00008_1,858,915,69,77
882,200021637-00008_1,1359,1239,107,81
883,200021637-00008_1,1386,1359,55,80
884,200021637-00008_1,1101,1420,63,53
885,200021637-00008_1,1110,1479,48,107
886,200021637-00008_1,1441,1791,76,63
887,200021637-00008_1,1441,1859,88,63
888,200021637-00008_1,1453,1936,47,68
889,200021637-00008_1,1435,2005,65,48
890,200021637-00008_1,1182,1981,36,107
891,200021637-00008_1,1438,2208,57,99
892,200021637-00008_1,1454,2319,41,96
893,200021637-00008_1,1092,2352,36,57
894,200021637-00008_1,1088,2409,32,83
895,200021637-00008_1,1048,2435,21,144
896,200021637-00008_1,717,1671,71,75
897,200021637-00008_1,556,909,43,59
898,200021637-00008_1,423,891,80,72
899,200021637-00008_1,444,987,52,57
900,200021637-00008_1,451,1052,36,61
901,200021637-00008_1,448,1117,36,76
902,200021637-00008_1,151,767,43,65
903,200021637-00008_1,144,840,75,63
904,200021637-00008_1,145,985,37,68
905,200021637-00008_1,83,972,35,100
906,200021637-00008_1,77,1069,43,81
907,200021637-00008_1,481,1364,40,57
908,200021637-00008_1,474,1425,51,61
909,200021637-00008_1,391,1459,51,73
910,200021637-00008_1,380,1536,68,76
911,200021637-00008_1,197,1457,65,69
912,200021637-00008_1,200,1529,53,91
913,200021637-00008_1,562,1811,39,45
914,200021637-00008_1,423,1836,75,57
915,200021637-00008_1,451,1948,25,59
916,200021637-00008_1,440,2023,41,45
917,200021637-00008_1,288,1717,49,67
918,200021637-00008_1,301,1791,25,77
919,200021637-00008_1,283,1867,63,56
920,200021637-00008_1,296,1925,48,68
921,200021637-00008_1,217,1907,33,73
922,200021637-00008_1,216,2064,33,72
923,200021637-00008_1,562,2352,51,61
924,200021637-00008_1,449,2349,49,67
925,200021637-00008_1,457,2417,40,85
926,200021637-00008_1,145,2323,29,60
927,200021637-00008_2,1592,401,59,73
928,200021637-00008_2,1594,477,41,55
929,200021637-00008_2,1444,383,71,99
930,200021637-00008_2,1451,489,44,109
931,200021637-00008_2,1296,315,48,65
932,200021637-00008_2,1298,408,33,81
933,200021637-00008_2,958,261,81,65
934,200021637-00008_2,978,324,55,75
935,200021637-00008_2,979,399,45,60
936,200021637-00008_2,983,460,44,45
937,200021637-00008_2,879,325,35,61
938,200021637-00008_2,869,389,49,43
939,200021637-00008_2,868,433,52,51
940,200021637-00008_2,808,273,51,57
941,200021637-00008_2,815,331,43,51
942,200021637-00008_2,825,377,15,71
943,200021637-00008_2,747,284,49,51
944,200021637-00008_2,752,335,29,59
945,200021637-00008_2,740,388,44,35
946,200021637-00008_2,753,421,23,56
947,200021637-00008_2,744,476,47,35
948,200021637-00008_2,696,345,32,52
949,200021637-00008_2,679,399,48,40
950,200021637-00008_2,631,273,25,35
951,200021637-00008_2,624,307,43,52
952,200021637-00008_2,499,277,31,41
953,200021637-00008_2,403,273,45,56
954,200021637-00008_2,404,327,39,56
955,200021637-00008_2,384,384,44,40
956,200021637-00008_2,337,269,35,48
957,200021637-00008_2,339,316,29,55
958,200021637-00008_2,336,372,28,28
959,200021637-00008_2,321,403,48,45
960,200021637-00008_2,271,276,35,39
961,200021637-00008_2,272,313,35,49
962,200021637-00008_2,264,361,45,44
963,200021637-00008_2,204,297,43,48
964,200021637-00008_2,201,375,45,44
965,200021637-00008_2,185,416,31,45
966,200021637-00008_2,188,461,24,31
967,200021637-00008_2,196,525,15,83
968,200021637-00008_2,1599,1662,69,104
969,200021637-00008_2,1460,887,41,51
970,200021637-00008_2,1198,909,52,83
971,200021637-00008_2,1187,989,91,68
972,200021637-00008_2,1072,789,51,81
973,200021637-00008_2,1067,881,56,65
974,200021637-00008_2,1058,947,85,32
975,200021637-00008_2,987,1049,37,69
976,200021637-00008_2,984,1123,39,65
977,200021637-00008_2,1458,1240,53,73
978,200021637-00008_2,1460,1316,68,56
979,200021637-00008_2,1475,1365,28,45
980,200021637-00008_2,1467,1411,48,65
981,200021637-00008_2,1232,1466,17,101
982,200021637-00008_2,1208,1580,63,81
983,200021637-00008_2,1116,1364,45,67
984,200021637-00008_2,1127,1467,28,81
985,200021637-00008_2,1111,1560,48,115
986,200021637-00008_2,1010,1368,44,77
987,200021637-00008_2,1004,1456,45,61
988,200021637-00008_2,1467,1884,48,61
989,200021637-00008_2,1343,1936,39,95
990,200021637-00008_2,1182,1848,80,73
991,200021637-00008_2,1154,2006,44,60
992,200021637-00008_2,1143,2064,91,67
993,200021637-00008_2,1008,1966,61,76
994,200021637-00008_2,1008,2040,99,68
995,200021637-00008_2,1320,2358,83,48
996,200021637-00008_2,1027,2208,47,89
997,200021637-00008_2,1030,2306,39,59
998,200021637-00008_2,808,1630,72,59
999,200021637-00008_2,677,881,33,45
1000,200021637-00008_2,525,897,91,97
1001,200021637-00008_2,553,1012,37,61
1002,200021637-00008_2,528,1071,101,76
1003,200021637-00008_2,537,1149,67,47
1004,200021637-00008_2,373,943,69,56
1005,200021637-00008_2,388,1017,43,80
1006,200021637-00008_2,212,784,67,105
1007,200021637-00008_2,224,895,45,88
1008,200021637-00008_2,576,1442,67,100
1009,200021637-00008_2,463,1275,36,85
1010,200021637-00008_2,449,1360,56,93
1011,200021637-00008_2,453,1452,49,85
1012,200021637-00008_2,377,1486,63,81
1013,200021637-00008_2,381,1575,69,84
1014,200021637-00008_2,209,1472,29,72
1015,200021637-00008_2,205,1547,23,113
1016,200021637-00008_2,597,1927,60,89
1017,200021637-00008_2,461,1726,60,59
1018,200021637-00008_2,459,1800,48,96
1019,200021637-00008_2,461,1960,56,55
1020,200021637-00008_2,284,1724,45,93
1021,200021637-00008_2,280,1920,51,80
1022,200021637-00008_2,225,2012,59,52
1023,200021637-00008_2,240,2064,44,87
1024,200021637-00008_2,616,2195,69,105
1025,200021637-00008_2,636,2400,35,81
1026,200021637-00008_2,500,2251,83,49
1027,200021637-00008_2,519,2324,63,85
1028,200021637-00008_2,517,2431,75,57
1029,200021637-00008_2,539,2490,36,67
1030,200021637-00008_2,521,2556,57,53
1031,200021637-00008_2,257,2320,67,64
1032,200021637-00008_2,265,2394,49,61
1033,200021637-00008_2,287,2455,16,91
1034,200021637-00009_1,1494,277,48,61
1035,200021637-00009_1,1488,349,53,85
1036,200021637-00009_1,1370,592,75,75
1037,200021637-00009_1,1236,272,45,123
1038,200021637-00009_1,1114,395,71,84
1039,200021637-00009_1,1152,485,27,149
1040,200021637-00009_1,1058,576,83,117
1041,200021637-00009_1,888,252,48,65
1042,200021637-00009_1,889,316,48,77
1043,200021637-00009_1,817,301,48,71
1044,200021637-00009_1,820,373,40,72
1045,200021637-00009_1,728,252,39,60
1046,200021637-00009_1,720,316,37,57
1047,200021637-00009_1,719,376,45,35
1048,200021637-00009_1,653,256,49,63
1049,200021637-00009_1,655,323,48,56
1050,200021637-00009_1,643,379,64,40
1051,200021637-00009_1,587,261,52,32
1052,200021637-00009_1,607,345,16,47
1053,200021637-00009_1,593,440,31,60
1054,200021637-00009_1,588,503,48,35
1055,200021637-00009_1,521,263,49,47
1056,200021637-00009_1,517,312,56,52
1057,200021637-00009_1,525,368,36,45
1058,200021637-00009_1,540,417,15,64
1059,200021637-00009_1,455,257,49,45
1060,200021637-00009_1,456,304,48,48
1061,200021637-00009_1,409,268,19,57
1062,200021637-00009_1,392,325,51,43
1063,200021637-00009_1,345,269,40,52
1064,200021637-00009_1,347,321,24,37
1065,200021637-00009_1,293,284,39,61
1066,200021637-00009_1,303,341,27,59
1067,200021637-00009_1,1466,1685,76,69
1068,200021637-00009_1,1322,928,44,65
1069,200021637-00009_1,1180,903,77,72
1070,200021637-00009_1,1188,977,87,63
1071,200021637-00009_1,1191,1040,65,75
1072,200021637-00009_1,1198,1116,63,72
1073,200021637-00009_1,873,784,55,68
1074,200021637-00009_1,865,843,67,69
1075,200021637-00009_1,881,933,37,80
1076,200021637-00009_1,880,1017,37,76
1077,200021637-00009_1,868,1093,68,79
1078,200021637-00009_1,1332,1231,48,63
1079,200021637-00009_1,1215,1247,53,91
1080,200021637-00009_1,1219,1445,52,83
1081,200021637-00009_1,1000,1423,36,45
1082,200021637-00009_1,995,1467,69,53
1083,200021637-00009_1,923,1445,57,65
1084,200021637-00009_1,923,1511,55,64
1085,200021637-00009_1,936,1576,19,108
1086,200021637-00009_1,837,1543,45,45
1087,200021637-00009_1,845,1583,33,75
1088,200021637-00009_1,1332,1828,36,47
1089,200021637-00009_1,889,1895,60,60
1090,200021637-00009_1,903,1968,35,92
1091,200021637-00009_1,1256,2284,43,59
1092,200021637-00009_1,1267,2349,27,69
1093,200021637-00009_1,1263,2424,36,97
1094,200021637-00009_1,1139,2221,63,95
1095,200021637-00009_1,978,2232,83,67
1096,200021637-00009_1,999,2307,35,97
1097,200021637-00009_1,984,2405,45,83
1098,200021637-00009_1,996,2487,37,45
1099,200021637-00009_1,673,1585,65,72
1100,200021637-00009_1,532,761,59,61
1101,200021637-00009_1,545,823,36,84
1102,200021637-00009_1,561,905,19,91
1103,200021637-00009_1,429,912,55,71
1104,200021637-00009_1,448,1064,19,135
1105,200021637-00009_1,295,937,39,84
1106,200021637-00009_1,295,1032,56,88
1107,200021637-00009_1,156,776,35,91
1108,200021637-00009_1,140,879,64,107
1109,200021637-00009_1,144,995,67,52
1110,200021637-00009_1,157,1048,43,77
1111,200021637-00009_1,87,1021,44,75
1112,200021637-00009_1,83,1105,88,80
1113,200021637-00009_1,547,1235,59,76
1114,200021637-00009_1,560,1307,35,75
1115,200021637-00009_1,561,1445,43,56
1116,200021637-00009_1,420,1373,68,65
1117,200021637-00009_1,433,1464,49,83
1118,200021637-00009_1,435,1556,69,87
1119,200021637-00009_1,276,1393,51,85
1120,200021637-00009_1,268,1477,89,72
1121,200021637-00009_1,115,1393,52,81
1122,200021637-00009_1,117,1473,51,81
1123,200021637-00009_1,561,1820,31,35
1124,200021637-00009_1,239,1733,59,80
1125,200021637-00009_1,225,1813,79,33
1126,200021637-00009_1,256,1845,29,76
1127,200021637-00009_1,232,1940,61,75
1128,200021637-00009_1,95,1860,37,80
1129,200021637-00009_1,93,1944,41,65
1130,200021637-00009_1,575,2179,29,71
1131,200021637-00009_1,573,2248,35,72
1132,200021637-00009_1,573,2388,44,53
1133,200021637-00009_1,376,2341,49,67
1134,200021637-00009_1,377,2409,36,92
1135,200021637-00009_1,264,2199,57,61
1136,200021637-00009_1,265,2276,44,87
1137,200021637-00009_1,151,2387,43,68
1138,200021637-00009_1,152,2452,71,41
1139,200021637-00009_1,89,2427,32,49
1140,200021637-00009_1,76,2477,61,28
1141,200021637-00009_1,87,2504,35,79
1142,200021637-00009_2,1433,361,63,44
1143,200021637-00009_2,1424,416,91,96
1144,200021637-00009_2,1417,576,95,92
1145,200021637-00009_2,1348,583,52,88
1146,200021637-00009_2,1332,683,84,97
1147,200021637-00009_2,1240,352,72,67
1148,200021637-00009_2,1237,432,69,60
1149,200021637-00009_2,1242,605,48,111
1150,200021637-00009_2,1129,709,105,52
1151,200021637-00009_2,1013,323,64,60
1152,200021637-00009_2,1050,383,23,48
1153,200021637-00009_2,1017,431,51,76
1154,200021637-00009_2,837,319,23,49
1155,200021637-00009_2,829,363,37,60
1156,200021637-00009_2,707,385,57,59
1157,200021637-00009_2,652,311,41,59
1158,200021637-00009_2,659,375,29,35
1159,200021637-00009_2,645,412,52,39
1160,200021637-00009_2,601,327,31,65
1161,200021637-00009_2,548,384,45,45
1162,200021637-00009_2,493,320,25,33
1163,200021637-00009_2,484,399,51,45
1164,200021637-00009_2,429,372,40,37
1165,200021637-00009_2,433,415,40,69
1166,200021637-00009_2,377,319,32,68
1167,200021637-00009_2,371,441,43,72
1168,200021637-00009_2,363,516,55,56
1169,200021637-00009_2,384,572,15,37
1170,200021637-00009_2,372,608,45,41
1171,200021637-00009_2,297,440,57,37
1172,200021637-00009_2,297,563,53,51
1173,200021637-00009_2,293,623,44,45
1174,200021637-00009_2,307,669,33,33
1175,200021637-00009_2,301,705,47,57
1176,200021637-00009_2,241,319,33,43
1177,200021637-00009_2,236,367,33,65
1178,200021637-00009_2,241,421,40,61
1179,200021637-00009_2,245,480,32,47
1180,200021637-00009_2,248,527,24,51
1181,200021637-00009_2,247,583,29,57
1182,200021637-00009_2,241,639,32,59
1183,200021637-00009_2,196,479,32,55
1184,200021637-00009_2,191,532,41,61
1185,200021637-00009_2,188,593,47,45
1186,200021637-00009_2,203,675,17,99
1187,200021637-00009_2,1614,1752,63,63
1188,200021637-00009_2,1445,823,67,72
1189,200021637-00009_2,1485,883,21,72
1190,200021637-00009_2,1208,948,59,92
1191,200021637-00009_2,1200,1043,87,57
1192,200021637-00009_2,1220,1096,32,63
1193,200021637-00009_2,1212,1149,57,67
1194,200021637-00009_2,1121,968,35,53
1195,200021637-00009_2,1117,1020,35,80
1196,200021637-00009_2,1133,1095,15,156
1197,200021637-00009_2,1494,1400,15,111
1198,200021637-00009_2,1394,1351,51,89
1199,200021637-00009_2,1404,1451,31,76
1200,200021637-00009_2,1252,1428,69,85
1201,200021637-00009_2,1252,1520,65,43
1202,200021637-00009_2,1057,1411,63,77
1203,200021637-00009_2,1061,1563,44,72
1204,200021637-00009_2,1113,1958,44,49
1205,200021637-00009_2,1124,2004,27,69
1206,200021637-00009_2,1496,2336,17,108
1207,200021637-00009_2,1394,2263,44,69
1208,200021637-00009_2,1382,2339,80,52
1209,200021637-00009_2,1124,2472,44,63
1210,200021637-00009_2,1104,2540,63,93
1211,200021637-00009_2,1022,2398,35,39
1212,200021637-00009_2,1001,2459,77,61
1213,200021637-00009_2,1016,2523,41,129
1214,200021637-00009_2,829,1650,69,64
1215,200021637-00009_2,704,996,47,52
1216,200021637-00009_2,549,1001,60,63
1217,200021637-00009_2,543,1068,87,60
