ID,Image,X,Y,Width,Height
700,200021712-00014_2,1169,2411,57,361
701,200021712-00014_2,1144,2933,99,338
702,200021712-00014_2,956,1236,89,377
703,200021712-00014_2,959,2269,90,366
704,200021712-00014_2,959,2405,90,372
705,200021712-00014_2,969,2536,73,376
706,200021712-00014_2,968,2664,74,335
707,200021712-00014_2,968,2775,77,359
708,200021712-00014_2,968,2913,77,368
709,200021712-00014_2,968,3041,95,351
710,200021712-00014_2,968,3164,95,331
711,200021712-00014_2,768,1766,90,362
712,200021712-00014_2,779,1910,79,335
713,200021712-00014_2,579,3042,96,345
714,200021712-00014_2,386,1104,69,372
715,200021712-00014_2,375,1218,81,408
716,200021712-00014_2,375,1373,81,325
717,200021712-00014_2,375,1502,81,368
718,200021712-00014_2,392,2934,82,331
719,200021712-00015_1,1723,979,84,342
720,200021712-00015_1,1723,1109,84,375
721,200021712-00015_1,1712,1229,103,378
722,200021712-00015_1,1712,1322,103,397
723,200021712-00015_1,1757,1864,72,205
724,200021712-00015_1,1757,1922,72,230
725,200021712-00015_1,1710,2375,108,383
726,200021712-00015_1,1710,2501,108,379
727,200021712-00015_1,1710,2662,108,329
728,200021712-00015_1,1525,1114,86,357
729,200021712-00015_1,1525,1240,86,364
730,200021712-00015_1,1522,1349,72,354
731,200021712-00015_1,1517,2545,76,333
732,200021712-00015_1,1524,2659,73,401
733,200021712-00015_1,1524,2779,73,374
734,200021712-00015_1,1521,2921,82,331
735,200021712-00015_1,1521,3061,82,332
736,200021712-00015_1,1323,1388,93,326
737,200021712-00015_1,1323,1485,93,370
738,200021712-00015_1,1341,2031,77,343
739,200021712-00015_1,1330,3164,82,361
740,200021712-00015_1,1143,1404,96,283
741,200021712-00015_1,1153,1480,58,396
742,200021712-00015_1,1130,2916,88,334
743,200021712-00015_1,1145,3037,86,399
744,200021712-00015_1,1145,3120,86,411
745,200021712-00015_1,962,1529,86,344
746,200021712-00015_1,959,1634,89,353
747,200021712-00015_1,959,1785,89,328
748,200021712-00015_1,938,2552,92,334
749,200021712-00015_1,954,3037,103,276
750,200021712-00015_1,954,3178,103,229
751,200021712-00015_1,954,3236,103,278
752,200021712-00015_1,766,1253,97,341
753,200021712-00015_1,766,1363,97,367
754,200021712-00015_1,767,1484,68,363
755,200021712-00015_1,767,1595,68,371
756,200021712-00015_1,767,1756,69,365
757,200021712-00015_1,747,2432,104,298
758,200021712-00015_1,747,2524,104,370
759,200021712-00015_1,747,2665,105,331
760,200021712-00015_1,567,2285,111,356
761,200021712-00015_1,567,2422,111,398
762,200021712-00015_1,584,2485,94,415
763,200021712-00015_1,579,3044,88,364
764,200021712-00015_1,376,982,80,363
765,200021712-00015_1,376,1103,80,419
766,200021712-00015_1,376,1196,80,423
767,200021712-00015_1,384,1356,77,414
768,200021712-00015_1,384,1523,77,328
769,200021712-00015_1,379,1637,82,339
770,200021712-00015_1,369,1771,89,369
771,200021712-00015_2,1904,1196,104,363
772,200021712-00015_2,1709,1446,97,375
773,200021712-00015_2,1709,1559,97,381
774,200021712-00015_2,1717,2097,97,367
775,200021712-00015_2,1710,2196,102,375
776,200021712-00015_2,1728,2739,75,357
777,200021712-00015_2,1540,1082,75,350
778,200021712-00015_2,1540,1209,75,360
779,200021712-00015_2,1530,2836,83,368
780,200021712-00015_2,1530,3002,99,364
781,200021712-00015_2,1530,3117,99,357
782,200021712-00015_2,1334,970,108,342
783,200021712-00015_2,1334,1089,108,356
784,200021712-00015_2,1334,1218,78,334
785,200021712-00015_2,1336,1313,80,397
786,200021712-00015_2,1336,1458,80,333
787,200021712-00015_2,1336,1573,80,373
788,200021712-00015_2,1340,1711,85,345
789,200021712-00015_2,1340,1792,85,427
790,200021712-00015_2,1340,1966,85,365
791,200021712-00015_2,1360,2097,41,345
792,200021712-00015_2,1360,2220,52,340
793,200021712-00015_2,1338,2340,92,400
794,200021712-00015_2,1338,2443,92,408
795,200021712-00015_2,1329,2600,101,365
796,200021712-00015_2,1146,1594,82,383
797,200021712-00015_2,1156,2492,115,350
798,200021712-00015_2,1146,2995,85,350
799,200021712-00015_2,955,1480,104,333
800,200021712-00015_2,961,1988,109,315
801,200021712-00015_2,960,3147,103,329
802,200021712-00015_2,759,1986,94,364
803,200021712-00015_2,782,2113,71,345
804,200021712-00015_2,777,2241,79,387
805,200021712-00015_2,777,2351,79,335
806,200021712-00015_2,777,2495,79,366
807,200021712-00015_2,758,2636,97,339
808,200021712-00015_2,758,2687,97,382
809,200021712-00015_2,758,2884,97,343
810,200021712-00015_2,758,2988,94,386
811,200021712-00015_2,767,3070,83,418
812,200021712-00015_2,577,1857,85,413
813,200021712-00015_2,567,1988,96,350
814,200021712-00015_2,579,2431,80,431
815,200021712-00015_2,579,2627,80,373
816,200021712-00015_2,382,982,86,347
817,200021712-00015_2,380,1093,89,371
818,200021712-00015_2,380,1228,89,409
819,200021712-00016_1,982,1271,82,347
820,200021712-00016_1,982,1895,119,352
821,200021712-00016_1,783,1650,100,362
822,200021712-00016_1,783,1783,100,339
823,200021712-00016_1,788,1921,99,353
824,200021712-00016_1,809,2013,78,399
825,200021712-00016_1,809,2167,82,349
826,200021712-00016_1,813,2820,86,321
827,200021712-00016_1,610,1020,88,353
828,200021712-00016_1,610,1141,88,338
829,200021712-00016_1,601,1271,97,382
830,200021712-00016_1,601,1405,83,360
831,200021712-00016_1,601,1513,83,387
832,200021712-00016_1,621,1667,64,357
833,200021712-00016_1,623,1766,62,376
834,200021712-00016_1,623,1909,74,380
835,200021712-00016_1,623,2025,74,380
836,200021712-00016_1,625,2166,74,344
837,200021712-00016_1,628,2290,71,360
838,200021712-00016_1,628,2426,71,348
839,200021712-00016_1,402,1030,131,340
840,200021712-00016_1,415,1780,84,365
841,200021712-00016_1,415,2280,101,371
842,200021712-00016_1,415,2428,89,343
843,200021712-00016_1,427,3103,110,323
844,200021712-00016_1,223,1157,85,332
845,200021712-00016_1,220,1680,86,324
846,200021712-00016_1,220,1791,86,367
847,200021712-00016_1,219,1933,86,340
848,200021712-00016_1,219,2042,86,337
849,200021712-00016_1,219,2150,86,375
850,200021712-00016_1,242,2811,83,393
851,200021712-00016_2,1906,1501,97,345
852,200021712-00016_2,1906,1634,97,353
853,200021712-00016_2,1913,1747,76,376
854,200021712-00016_2,1913,1900,91,330
855,200021712-00016_2,1722,1373,86,340
856,200021712-00016_2,1729,1488,61,376
857,200021712-00016_2,1729,1592,60,369
858,200021712-00016_2,1728,2130,76,373
859,200021712-00016_2,1546,1891,55,407
860,200021712-00016_2,1529,2004,68,368
861,200021712-00016_2,1529,2158,70,316
862,200021712-00016_2,1341,1233,74,344
863,200021712-00016_2,1341,1387,74,345
864,200021712-00016_2,1347,1479,58,386
865,200021712-00016_2,1349,1624,58,363
866,200021712-00016_2,1339,1733,79,375
867,200021712-00016_2,1344,2269,77,345
868,200021712-00016_2,1336,2811,95,313
869,200021712-00016_2,1148,2149,83,347
870,200021712-00016_2,1156,2782,64,348
871,200021712-00016_2,961,3038,71,343
872,200021712-00016_2,961,3140,71,367
873,200021712-00016_2,769,996,86,358
874,200021712-00016_2,765,1125,80,317
875,200021712-00017_1,1713,1209,88,360
876,200021712-00017_1,1709,1728,94,349
877,200021712-00017_1,1717,1859,80,340
878,200021712-00017_1,1717,1973,80,374
879,200021712-00017_1,1717,2135,80,315
880,200021712-00017_1,1523,1084,66,345
881,200021712-00017_1,1519,2099,88,362
882,200021712-00017_1,1516,2240,91,346
883,200021712-00017_1,1517,2761,94,330
884,200021712-00017_1,1330,1865,87,368
885,200021712-00017_1,1330,1980,87,358
886,200021712-00017_1,1331,2096,76,335
887,200021712-00017_1,1335,2632,78,343
888,200021712-00017_1,1325,2754,88,394
889,200021712-00017_1,1320,2853,103,371
890,200021712-00017_1,1320,3011,103,329
891,200021712-00017_1,1320,3162,103,316
892,200021712-00017_1,1135,1341,96,368
893,200021712-00017_1,1135,1450,96,380
894,200021712-00017_1,1139,2873,83,335
895,200021712-00017_1,1144,2991,78,375
896,200021712-00017_1,943,968,96,339
897,200021712-00017_1,945,1035,78,385
898,200021712-00017_1,950,1587,81,377
899,200021712-00017_1,950,1745,81,326
900,200021712-00017_1,950,1850,107,361
901,200021712-00017_1,953,1996,104,366
902,200021712-00017_1,952,2096,105,388
903,200021712-00017_1,952,2234,80,397
904,200021712-00017_1,572,2382,85,311
905,200021712-00017_1,572,2494,85,345
906,200021712-00017_1,567,2640,69,338
907,200021712-00017_1,372,953,79,332
908,200021712-00017_1,372,1058,79,393
909,200021712-00017_1,376,1854,85,374
910,200021712-00017_1,375,3010,83,351
911,200021712-00017_2,1911,1077,81,355
912,200021712-00017_2,1914,1218,72,313
913,200021712-00017_2,1918,1323,68,382
914,200021712-00017_2,1903,1433,85,380
915,200021712-00017_2,1905,2113,110,336
916,200021712-00017_2,1706,1075,98,335
917,200021712-00017_2,1527,1087,76,325
918,200021712-00017_2,1523,1189,80,371
919,200021712-00017_2,1523,1302,80,378
920,200021712-00017_2,1523,1442,76,348
921,200021712-00017_2,1527,1578,72,386
922,200021712-00017_2,1513,1681,98,382
923,200021712-00017_2,1513,1829,98,348
924,200021712-00017_2,1513,1965,98,331
925,200021712-00017_2,1528,2106,78,345
926,200021712-00017_2,1509,2193,96,382
927,200021712-00017_2,1509,2297,96,397
928,200021712-00017_2,1330,1451,92,379
929,200021712-00017_2,1330,1553,92,396
930,200021712-00017_2,1333,2228,79,357
931,200021712-00017_2,1325,2358,95,335
932,200021712-00017_2,1325,2460,96,363
933,200021712-00017_2,1325,2586,96,402
934,200021712-00017_2,1332,2714,89,375
935,200021712-00017_2,1151,1228,76,294
936,200021712-00017_2,1151,1309,74,383
937,200021712-00017_2,957,952,87,354
938,200021712-00017_2,959,1081,65,356
939,200021712-00017_2,959,1210,77,328
940,200021712-00017_2,946,1307,90,355
941,200021712-00017_2,946,1473,90,339
942,200021712-00017_2,946,1587,90,338
943,200021712-00017_2,947,2241,121,309
944,200021712-00017_2,953,2739,83,331
945,200021712-00017_2,763,939,75,345
946,200021712-00017_2,577,2081,72,355
947,200021712-00017_2,583,2717,52,387
948,200021712-00017_2,562,2828,81,380
949,200021712-00017_2,562,2978,81,344
950,200021712-00018_1,1748,1121,79,292
951,200021712-00018_1,1748,1223,96,324
952,200021712-00018_1,1752,1333,92,386
953,200021712-00018_1,1162,1224,85,314
954,200021712-00018_1,1162,1327,85,363
955,200021712-00018_1,1162,1439,85,364
956,200021712-00018_1,773,970,84,321
957,200021712-00018_1,613,2220,70,368
958,200021712-00018_1,596,2747,100,389
959,200021712-00018_1,596,2865,100,392
960,200021712-00018_1,401,1600,87,357
961,200021712-00018_1,408,2241,96,343
962,200021712-00018_1,405,2362,99,339
963,200021712-00018_1,209,1462,91,384
964,200021712-00018_1,209,1989,77,337
965,200021712-00018_1,209,2108,85,324
966,200021712-00018_1,226,2762,64,262
967,200021712-00018_1,203,2882,97,220
968,200021712-00018_2,1699,2237,84,363
969,200021712-00018_2,1699,2336,84,382
970,200021712-00018_2,1703,2465,80,350
971,200021712-00018_2,1699,2601,87,370
972,200021712-00018_2,1699,2719,87,387
973,200021712-00018_2,1699,2856,87,362
974,200021712-00018_2,1699,2996,84,352
975,200021712-00018_2,1513,952,74,322
976,200021712-00018_2,1510,1042,85,376
977,200021712-00018_2,1514,2217,86,337
978,200021712-00018_2,1523,2343,77,373
979,200021712-00018_2,1523,2445,68,396
980,200021712-00018_2,1320,924,90,342
981,200021712-00018_2,1316,1015,76,426
982,200021712-00018_2,1126,1184,86,348
983,200021712-00018_2,1126,1291,86,347
984,200021712-00018_2,1119,2228,96,350
985,200021712-00018_2,1119,2344,96,371
986,200021712-00018_2,1125,2442,90,372
987,200021712-00018_2,1125,2591,90,384
988,200021712-00018_2,923,2094,102,320
989,200021712-00018_2,926,2187,99,369
990,200021712-00018_2,745,1787,100,403
991,200021712-00018_2,745,1973,93,344
992,200021712-00018_2,747,2093,91,325
993,200021712-00018_2,567,929,76,370
994,200021712-00018_2,542,1969,110,345
995,200021712-00018_2,542,2077,110,353
996,200021712-00018_2,542,2215,110,328
997,200021712-00018_2,558,2315,82,391
998,200021712-00018_2,558,2476,82,327
999,200021712-00018_2,373,920,62,364
1000,200021712-00018_2,370,1041,75,385
1001,200021712-00018_2,370,1177,75,366
1002,200021712-00019_1,1694,2866,97,345
1003,200021712-00019_1,1519,1030,73,398
1004,200021712-00019_1,1514,1170,78,363
1005,200021712-00019_1,1511,1302,83,366
1006,200021712-00019_1,1511,1429,83,372
1007,200021712-00019_1,1500,2226,82,357
1008,200021712-00019_1,1500,2351,82,350
1009,200021712-00019_1,1315,1955,97,321
1010,200021712-00019_1,1315,2079,97,395
1011,200021712-00019_1,946,1298,80,323
1012,200021712-00019_1,923,1426,105,329
1013,200021712-00019_1,923,1557,105,358
1014,200021712-00019_1,923,1671,105,384
1015,200021712-00019_1,951,1756,59,421
1016,200021712-00019_1,951,1939,72,396
1017,200021712-00019_1,951,2056,72,399
1018,200021712-00019_1,940,2611,89,345
1019,200021712-00019_1,755,916,76,336
1020,200021712-00019_1,757,1036,66,363
1021,200021712-00019_1,776,1157,47,414
1022,200021712-00019_1,753,1253,69,402
1023,200021712-00019_1,758,1954,79,372
1024,200021712-00019_1,759,2072,81,352
1025,200021712-00019_1,759,2206,81,328
1026,200021712-00019_1,745,2345,100,355
1027,200021712-00019_1,745,2495,100,344
1028,200021712-00019_1,745,2590,100,338
1029,200021712-00019_1,587,2198,55,403
1030,200021712-00019_1,563,2994,94,359
1031,200021712-00019_1,388,1290,68,361
1032,200021712-00019_1,373,2174,92,373
1033,200021712-00019_1,182,1693,71,370
1034,200021712-00019_1,182,1833,71,340
1035,200021712-00019_1,181,1940,82,368
1036,200021712-00019_1,181,2064,82,391
1037,200021712-00019_1,181,2199,82,423
1038,200021712-00019_2,1705,1296,103,360
1039,200021712-00019_2,1705,1437,103,311
1040,200021712-00019_2,1721,1550,69,367
1041,200021712-00019_2,1718,2068,70,340
1042,200021712-00019_2,1731,3005,63,332
1043,200021712-00019_2,1512,1797,85,352
1044,200021712-00019_2,1512,1937,82,364
1045,200021712-00019_2,1542,2589,54,359
1046,200021712-00019_2,1546,2693,47,368
1047,200021712-00019_2,1546,2860,47,374
1048,200021712-00019_2,1318,1540,100,392
1049,200021712-00019_2,1327,2993,110,335
1050,200021712-00019_2,1125,2997,100,340
1051,200021712-00019_2,955,1311,84,342
1052,200021712-00019_2,961,1410,74,370
1053,200021712-00019_2,943,1937,102,397
1054,200021712-00019_2,943,2065,102,379
1055,200021712-00019_2,952,2213,78,378
1056,200021712-00019_2,952,2335,86,354
1057,200021712-00019_2,952,2458,86,397
1058,200021712-00019_2,956,2592,82,364
1059,200021712-00019_2,550,1816,106,388
1060,200021712-00019_2,569,1949,72,344
1061,200021712-00019_2,382,1038,75,357
1062,200021712-00019_2,379,1174,78,362
1063,200021712-00019_2,379,1286,72,393
1064,200021712-00019_2,379,1396,72,393
1065,200021712-00020_1,1494,2469,94,353
1066,200021712-00020_1,1494,2565,94,359
1067,200021712-00020_1,1312,893,85,367
1068,200021712-00020_1,1294,1014,103,373
1069,200021712-00020_1,1294,1136,81,355
1070,200021712-00020_1,1309,1758,97,400
1071,200021712-00020_1,1306,1913,79,354
1072,200021712-00020_1,1125,2318,62,337
1073,200021712-00020_1,1125,2463,62,362
1074,200021712-00020_1,932,1015,71,332
1075,200021712-00020_1,928,1114,77,383
1076,200021712-00020_1,928,1253,77,333
1077,200021712-00020_1,928,1384,77,382
1078,200021712-00020_1,918,2714,84,343
1079,200021712-00020_1,741,873,90,362
1080,200021712-00020_1,740,999,79,391
1081,200021712-00020_1,740,1127,79,397
1082,200021712-00020_1,734,1641,85,362
1083,200021712-00020_1,739,1784,72,386
1084,200021712-00020_1,724,2433,88,366
1085,200021712-00020_1,739,2975,86,339
1086,200021712-00020_1,538,1682,92,303
1087,200021712-00020_1,538,1775,91,382
1088,200021712-00020_1,547,2322,76,362
1089,200021712-00020_1,532,2439,101,339
1090,200021712-00020_1,532,2562,101,342
1091,200021712-00020_1,351,2428,73,378
1092,200021712-00020_1,348,2552,78,340
1093,200021712-00020_1,341,2714,100,310
1094,200021712-00020_1,341,2825,100,272
1095,200021712-00020_1,341,2939,100,242
1096,200021712-00020_1,159,1258,86,361
1097,200021712-00020_1,156,2190,91,373
1098,200021712-00020_1,156,2309,91,313
1099,200021712-00020_2,1534,1548,74,360
1100,200021712-00020_2,1534,2707,68,367
1101,200021712-00020_2,1549,2827,53,388
1102,200021712-00020_2,1549,2954,53,342
1103,200021712-00020_2,1337,1943,93,320
1104,200021712-00020_2,1337,2066,93,326
1105,200021712-00020_2,1359,2165,46,365
1106,200021712-00020_2,1147,910,99,355
1107,200021712-00020_2,1148,973,98,387
1108,200021712-00020_2,1147,1677,86,367
1109,200021712-00020_2,1153,2423,81,375
1110,200021712-00020_2,947,900,100,331
1111,200021712-00020_2,984,1539,47,337
1112,200021712-00020_2,969,2045,72,361
1113,200021712-00020_2,969,2165,67,367
1114,200021712-00020_2,955,2962,82,338
1115,200021712-00020_2,778,1142,78,348
1116,200021712-00020_2,770,1926,86,334
1117,200021712-00020_2,586,885,65,390
1118,200021712-00020_2,586,1031,65,362
1119,200021712-00020_2,577,1140,91,365
1120,200021712-00020_2,577,1287,91,361
1121,200021712-00020_2,577,1394,91,364
1122,200021712-00020_2,569,1928,104,367
1123,200021712-00020_2,586,2577,94,351
1124,200021712-00020_2,595,3106,63,365
1125,200021712-00020_2,393,1664,67,343
1126,200021712-00021_1,1723,856,71,394
1127,200021712-00021_1,1718,989,84,357
1128,200021712-00021_1,1694,1649,112,357
1129,200021712-00021_1,1694,1769,112,371
1130,200021712-00021_1,1694,1888,112,367
1131,200021712-00021_1,1699,2007,96,377
1132,200021712-00021_1,1699,2162,96,366
1133,200021712-00021_1,1699,2290,96,338
1134,200021712-00021_1,1727,2402,59,385
1135,200021712-00021_1,1708,2529,93,386
1136,200021712-00021_1,1708,2646,93,368
1137,200021712-00021_1,1708,2819,93,318
1138,200021712-00021_1,1726,2916,49,380
1139,200021712-00021_1,1511,872,89,338
1140,200021712-00021_1,1513,1387,94,353
1141,200021712-00021_1,1525,1516,65,357
1142,200021712-00021_1,1506,2160,92,355
1143,200021712-00021_1,1506,2281,92,384
1144,200021712-00021_1,1506,2380,92,397
1145,200021712-00021_1,1517,2538,74,356
1146,200021712-00021_1,1517,2666,74,369
1147,200021712-00021_1,1530,2832,61,339
1148,200021712-00021_1,1321,1151,91,354
1149,200021712-00021_1,1337,1241,59,347
1150,200021712-00021_1,1318,1373,92,367
1151,200021712-00021_1,1318,1536,92,330
1152,200021712-00021_1,1318,1634,92,355
1153,200021712-00021_1,1321,2553,97,349
1154,200021712-00021_1,1147,864,85,363
1155,200021712-00021_1,1136,1776,93,326
1156,200021712-00021_1,1143,1898,86,393
1157,200021712-00021_1,1150,2822,62,332
1158,200021712-00021_1,936,864,98,367
1159,200021712-00021_1,756,2837,90,342
1160,200021712-00021_1,762,2955,70,368
1161,200021712-00021_1,750,3060,95,366
1162,200021712-00021_1,567,995,84,359
1163,200021712-00021_1,567,1122,84,405
1164,200021712-00021_1,560,1249,95,384
1165,200021712-00021_1,560,1382,95,360
1166,200021712-00021_1,556,1528,99,346
1167,200021712-00021_1,558,2330,97,313
1168,200021712-00021_1,558,2831,93,354
1169,200021712-00021_1,558,2952,104,351
1170,200021712-00021_1,558,3077,104,359
1171,200021712-00021_1,385,871,64,354
1172,200021712-00021_1,385,983,64,393
1173,200021712-00021_1,365,1105,86,373
1174,200021712-00021_1,365,1255,94,347
